SPECIES,HUC8,ORIGIN,POINTDATA
Catostomus commersonii,02020005,Native,TRUE
Catostomus commersonii,02020006,Native,TRUE
Catostomus commersonii,02020008,Native,TRUE
Catostomus commersonii,02030102,Native,TRUE
Catostomus commersonii,02040102,Native,TRUE
Catostomus commersonii,02050102,Native,TRUE
Catostomus commersonii,04120102,Native,TRUE
Catostomus commersonii,04120103,Native,TRUE
Catostomus commersonii,04130001,Native,TRUE
Catostomus commersonii,04130003,Native,TRUE
Catostomus commersonii,04140101,Native,TRUE
Catostomus commersonii,04140102,Native,TRUE
Catostomus commersonii,04140201,Native,TRUE
Catostomus commersonii,04140202,Native,TRUE
Catostomus commersonii,04140203,Native,TRUE
Catostomus commersonii,04150101,Native,TRUE
Catostomus commersonii,04150102,Native,TRUE
Catostomus commersonii,04150302,Native,TRUE
Catostomus commersonii,04150303,Native,TRUE
Catostomus commersonii,04150304,Native,TRUE
Catostomus commersonii,04150305,Native,TRUE
Catostomus commersonii,04150306,Native,TRUE
Catostomus commersonii,04150307,Native,TRUE
Catostomus commersonii,04150309,Native,TRUE
Catostomus commersonii,04150310,Native,TRUE
Catostomus commersonii,04150404,Native,TRUE
Catostomus commersonii,04150406,Native,TRUE
Catostomus commersonii,04150308,Native,TRUE
Catostomus commersonii,02030101,Native,TRUE
Catostomus commersonii,04150401,Native,TRUE
Catostomus commersonii,04150408,Native,TRUE
Catostomus commersonii,04100007,Native,TRUE
Catostomus commersonii,04100008,Native,TRUE
Catostomus commersonii,04100009,Native,TRUE
Catostomus commersonii,04100010,Native,TRUE
Catostomus commersonii,04100011,Native,TRUE
Catostomus commersonii,04100012,Native,TRUE
Catostomus commersonii,04110001,Native,TRUE
Catostomus commersonii,04110002,Native,TRUE
Catostomus commersonii,04110003,Native,TRUE
Catostomus commersonii,04110004,Native,TRUE
Catostomus commersonii,05030103,Native,TRUE
Catostomus commersonii,05030204,Native,TRUE
Catostomus commersonii,05040001,Native,TRUE
Catostomus commersonii,05040002,Native,TRUE
Catostomus commersonii,05040003,Native,TRUE
Catostomus commersonii,05040004,Native,TRUE
Catostomus commersonii,05040005,Native,TRUE
Catostomus commersonii,05040006,Native,TRUE
Catostomus commersonii,05060002,Native,TRUE
Catostomus commersonii,05060003,Native,TRUE
Catostomus commersonii,05090202,Native,TRUE
Catostomus commersonii,05080001,Native,TRUE
Catostomus commersonii,05080002,Native,TRUE
Catostomus commersonii,05120101,Native,TRUE
Catostomus commersonii,04100001,Native,TRUE
Catostomus commersonii,04100006,Native,TRUE
Catostomus commersonii,04120101,Native,TRUE
Catostomus commersonii,11070209,Native,TRUE
Catostomus commersonii,11110103,Native,TRUE
Catostomus commersonii,02040103,Native,TRUE
Catostomus commersonii,02040106,Native,TRUE
Catostomus commersonii,02040203,Native,TRUE
Catostomus commersonii,02050106,Native,TRUE
Catostomus commersonii,02050107,Native,TRUE
Catostomus commersonii,02050201,Native,TRUE
Catostomus commersonii,02050202,Native,TRUE
Catostomus commersonii,02050203,Native,TRUE
Catostomus commersonii,02050204,Native,TRUE
Catostomus commersonii,02050205,Native,TRUE
Catostomus commersonii,02050206,Native,TRUE
Catostomus commersonii,02050301,Native,TRUE
Catostomus commersonii,02050302,Native,TRUE
Catostomus commersonii,02050303,Native,TRUE
Catostomus commersonii,02050304,Native,TRUE
Catostomus commersonii,02050305,Native,TRUE
Catostomus commersonii,05010003,Native,TRUE
Catostomus commersonii,05010004,Native,TRUE
Catostomus commersonii,05010005,Native,TRUE
