SPECIES,HUC8,ORIGIN,POINTDATA
Carpiodes carpio,10130305,Native,TRUE
Carpiodes carpio,10130306,Native,FALSE
Carpiodes carpio,10140102,Native,TRUE
Carpiodes carpio,10140204,Native,TRUE
Carpiodes carpio,10160006,Native,FALSE
Carpiodes carpio,10160011,Native,FALSE
Carpiodes carpio,10130102,Native,FALSE
Carpiodes carpio,10160003,Native,FALSE
Carpiodes carpio,05130106,Native,FALSE
Carpiodes carpio,05130108,Native,FALSE
Carpiodes carpio,05130201,Native,FALSE
Carpiodes carpio,05130202,Native,FALSE
Carpiodes carpio,05130204,Native,FALSE
Carpiodes carpio,06010104,Native,TRUE
Carpiodes carpio,06010107,Native,FALSE
Carpiodes carpio,06010201,Native,FALSE
Carpiodes carpio,06010207,Native,TRUE
Carpiodes carpio,06020004,Native,FALSE
Carpiodes carpio,06040001,Native,FALSE
Carpiodes carpio,06040002,Native,FALSE
Carpiodes carpio,06040003,Native,TRUE
Carpiodes carpio,08010205,Native,FALSE
Carpiodes carpio,08010206,Native,TRUE
Carpiodes carpio,08010209,Native,TRUE
Carpiodes carpio,06030003,Native,FALSE
Carpiodes carpio,05130205,Native,FALSE
Carpiodes carpio,06040005,Native,FALSE
Carpiodes carpio,08010202,Native,TRUE
Carpiodes carpio,08010208,Native,TRUE
Carpiodes carpio,06010205,Native,FALSE
Carpiodes carpio,11090105,Native,FALSE
Carpiodes carpio,11090106,Native,FALSE
Carpiodes carpio,11100103,Native,FALSE
Carpiodes carpio,11100104,Native,FALSE
Carpiodes carpio,08020302,Native,FALSE
Carpiodes carpio,08020303,Native,TRUE
Carpiodes carpio,08020304,Native,TRUE
Carpiodes carpio,08020401,Native,FALSE
Carpiodes carpio,08020402,Native,TRUE
Carpiodes carpio,08040102,Native,TRUE
Carpiodes carpio,08040201,Native,FALSE
Carpiodes carpio,08040203,Native,FALSE
Carpiodes carpio,08040204,Native,FALSE
Carpiodes carpio,11010004,Native,FALSE
Carpiodes carpio,11010009,Native,FALSE
Carpiodes carpio,11010010,Native,FALSE
Carpiodes carpio,11010013,Native,FALSE
Carpiodes carpio,11010014,Native,FALSE
Carpiodes carpio,11110201,Native,TRUE
Carpiodes carpio,11110202,Native,FALSE
Carpiodes carpio,11110203,Native,FALSE
Carpiodes carpio,11110205,Native,FALSE
Carpiodes carpio,11110206,Native,TRUE
Carpiodes carpio,11110207,Native,FALSE
Carpiodes carpio,11140109,Native,TRUE
Carpiodes carpio,11140201,Native,TRUE
Carpiodes carpio,11140205,Native,FALSE
Carpiodes carpio,08020203,Native,TRUE
Carpiodes carpio,08020204,Native,TRUE
Carpiodes carpio,11010001,Native,FALSE
Carpiodes carpio,11010003,Native,FALSE
Carpiodes carpio,11010007,Native,FALSE
Carpiodes carpio,11010011,Native,FALSE
Carpiodes carpio,11140108,Native,FALSE
Carpiodes carpio,11070206,Native,TRUE
Carpiodes carpio,08010100,Native,TRUE
Carpiodes carpio,11120104,Native,FALSE
