Species,HUC8,Origin,PointData
Cyprinella lutrensis,10170102,Native,True
Cyprinella lutrensis,10170202,Native,True
Cyprinella lutrensis,10140203,Native,True
Cyprinella lutrensis,10120107,Native,True
Cyprinella lutrensis,10120203,Native,False
Cyprinella lutrensis,06040001,Native,True
Cyprinella lutrensis,08010203,Native,True
Cyprinella lutrensis,08010204,Native,True
Cyprinella lutrensis,08010205,Native,True
Cyprinella lutrensis,08010206,Native,False
Cyprinella lutrensis,08010202,Native,True
Cyprinella lutrensis,08010208,Native,True
Cyprinella lutrensis,08010211,Native,True
Cyprinella lutrensis,11090105,Native,True
Cyprinella lutrensis,11090106,Native,True
Cyprinella lutrensis,11100103,Native,True
Cyprinella lutrensis,11100104,Native,True
Cyprinella lutrensis,11100202,Native,True
Cyprinella lutrensis,08020401,Native,True
Cyprinella lutrensis,11110201,Native,True
Cyprinella lutrensis,11110202,Native,True
Cyprinella lutrensis,11110203,Native,True
Cyprinella lutrensis,11110204,Native,True
Cyprinella lutrensis,11110207,Native,True
Cyprinella lutrensis,11140109,Native,True
Cyprinella lutrensis,11140201,Native,True
Cyprinella lutrensis,11140205,Native,False
Cyprinella lutrensis,08020203,Native,True
Cyprinella lutrensis,08020204,Native,True
Cyprinella lutrensis,11140108,Native,True
Cyprinella lutrensis,11070206,Native,True
Cyprinella lutrensis,08010100,Native,True
Cyprinella lutrensis,15010001,Introduced,True
Cyprinella lutrensis,15020016,Introduced,False
Cyprinella lutrensis,15030204,Introduced,False
Cyprinella lutrensis,15040005,Introduced,True
Cyprinella lutrensis,15050100,Introduced,False
Cyprinella lutrensis,15050203,Introduced,False
Cyprinella lutrensis,15050303,Introduced,False
Cyprinella lutrensis,15050304,Introduced,False
Cyprinella lutrensis,15050305,Introduced,False
Cyprinella lutrensis,15060106,Introduced,False
Cyprinella lutrensis,15060202,Introduced,True
Cyprinella lutrensis,15070102,Introduced,False
Cyprinella lutrensis,15070201,Introduced,True
Cyprinella lutrensis,15030107,Introduced,True
Cyprinella lutrensis,11120103,Native,True
Cyprinella lutrensis,11120104,Native,False
Cyprinella lutrensis,11120201,Native,True
Cyprinella lutrensis,11120301,Native,True
Cyprinella lutrensis,11130103,Native,True
Cyprinella lutrensis,11130104,Native,True
Cyprinella lutrensis,11130105,Native,True
Cyprinella lutrensis,11130204,Native,True
Cyprinella lutrensis,11130205,Native,True
Cyprinella lutrensis,11130206,Native,True
Cyprinella lutrensis,11130207,Native,True
Cyprinella lutrensis,11130209,Native,True
Cyprinella lutrensis,11140106,Native,True
Cyprinella lutrensis,11140301,Native,True
Cyprinella lutrensis,11140303,Native,False
Cyprinella lutrensis,11140305,Native,False
Cyprinella lutrensis,11140306,Native,False
Cyprinella lutrensis,11140307,Native,False
Cyprinella lutrensis,12010001,Native,True
Cyprinella lutrensis,12010002,Native,True
Cyprinella lutrensis,12010003,Native,True
Cyprinella lutrensis,12020001,Native,True
Cyprinella lutrensis,12020002,Native,True
Cyprinella lutrensis,12020003,Native,True
Cyprinella lutrensis,12020004,Native,True
Cyprinella lutrensis,12020005,Native,True
Cyprinella lutrensis,12020006,Native,True
Cyprinella lutrensis,12020007,Native,True
Cyprinella lutrensis,12030101,Native,True
Cyprinella lutrensis,12030102,Native,True
Cyprinella lutrensis,12030103,Native,True
Cyprinella lutrensis,12030104,Native,True
Cyprinella lutrensis,12030105,Native,True
Cyprinella lutrensis,12030106,Native,True
Cyprinella lutrensis,12030107,Native,True
Cyprinella lutrensis,12030108,Native,True
Cyprinella lutrensis,12030109,Native,True
Cyprinella lutrensis,12030201,Native,True
Cyprinella lutrensis,12030202,Native,True
Cyprinella lutrensis,12030203,Native,True
Cyprinella lutrensis,12040101,Native,True
Cyprinella lutrensis,12040102,Native,True
Cyprinella lutrensis,12040103,Native,True
Cyprinella lutrensis,12040104,Native,True
Cyprinella lutrensis,12040202,Native,True
Cyprinella lutrensis,12040203,Native,False
Cyprinella lutrensis,12040204,Native,True
Cyprinella lutrensis,12040205,Native,True
Cyprinella lutrensis,12050003,Native,True
Cyprinella lutrensis,12050004,Native,True
Cyprinella lutrensis,12050006,Native,True
Cyprinella lutrensis,12050007,Native,True
Cyprinella lutrensis,12060101,Native,True
Cyprinella lutrensis,12060102,Native,True
Cyprinella lutrensis,12060103,Native,True
Cyprinella lutrensis,12060104,Native,True
Cyprinella lutrensis,12060105,Native,True
Cyprinella lutrensis,12060201,Native,True
Cyprinella lutrensis,12060202,Native,True
Cyprinella lutrensis,12060203,Native,True
Cyprinella lutrensis,12060204,Native,True
Cyprinella lutrensis,12070101,Native,True
Cyprinella lutrensis,12070102,Native,True
Cyprinella lutrensis,12070103,Native,True
Cyprinella lutrensis,12070104,Native,True
Cyprinella lutrensis,12070201,Native,True
Cyprinella lutrensis,12070202,Native,True
Cyprinella lutrensis,12070203,Native,True
Cyprinella lutrensis,12070204,Native,True
Cyprinella lutrensis,12070205,Native,True
Cyprinella lutrensis,12080002,Native,True
Cyprinella lutrensis,12080007,Native,True
Cyprinella lutrensis,12080008,Native,True
Cyprinella lutrensis,12090101,Native,True
Cyprinella lutrensis,12090102,Native,True
Cyprinella lutrensis,12090104,Native,True
Cyprinella lutrensis,12090105,Native,True
Cyprinella lutrensis,12090106,Native,True
Cyprinella lutrensis,12090107,Native,True
Cyprinella lutrensis,12090108,Native,True
Cyprinella lutrensis,12090109,Native,True
Cyprinella lutrensis,12090110,Native,True
Cyprinella lutrensis,12090201,Native,True
Cyprinella lutrensis,12090202,Native,True
Cyprinella lutrensis,12090204,Native,True
Cyprinella lutrensis,12090205,Native,True
Cyprinella lutrensis,12090206,Native,True
Cyprinella lutrensis,12090301,Native,True
Cyprinella lutrensis,12090302,Native,True
Cyprinella lutrensis,12090401,Native,True
Cyprinella lutrensis,12090402,Native,True
Cyprinella lutrensis,12100102,Native,True
Cyprinella lutrensis,12100201,Native,True
Cyprinella lutrensis,12100202,Native,True
