Species,HUC8,Origin,PointData
Centrarchus macropterus,03110103,Native,True
Centrarchus macropterus,03110201,Native,True
Centrarchus macropterus,03110202,Native,True
Centrarchus macropterus,03110203,Native,True
Centrarchus macropterus,03120001,Native,True
Centrarchus macropterus,03060104,Native,True
Centrarchus macropterus,03060108,Native,True
Centrarchus macropterus,03060201,Native,True
Centrarchus macropterus,03060202,Native,True
Centrarchus macropterus,03060203,Native,True
Centrarchus macropterus,03060204,Native,True
Centrarchus macropterus,03070101,Native,True
Centrarchus macropterus,03070102,Native,True
Centrarchus macropterus,03070103,Native,True
Centrarchus macropterus,03070104,Native,True
Centrarchus macropterus,03070105,Native,True
Centrarchus macropterus,03070106,Native,True
Centrarchus macropterus,03070107,Native,True
Centrarchus macropterus,03070201,Native,True
Centrarchus macropterus,03070202,Native,True
Centrarchus macropterus,03110204,Native,True
Centrarchus macropterus,03120002,Native,True
Centrarchus macropterus,03130005,Native,True
Centrarchus macropterus,03130006,Native,False
Centrarchus macropterus,03130007,Native,False
Centrarchus macropterus,03130008,Native,False
Centrarchus macropterus,03130009,Native,True
Centrarchus macropterus,03130010,Native,True
Centrarchus macropterus,03070203,Native,True
Centrarchus macropterus,03060109,Native,True
Centrarchus macropterus,05140204,Native,True
Centrarchus macropterus,07140106,Native,True
Centrarchus macropterus,07140108,Native,True
Centrarchus macropterus,07140203,Native,False
Centrarchus macropterus,07140204,Native,True
Centrarchus macropterus,05120113,Native,True
Centrarchus macropterus,05140203,Native,True
Centrarchus macropterus,07140105,Native,True
Centrarchus macropterus,05120205,Native,False
Centrarchus macropterus,05120206,Native,True
Centrarchus macropterus,05120208,Native,False
Centrarchus macropterus,05120209,Native,True
Centrarchus macropterus,05110003,Native,False
Centrarchus macropterus,05110004,Native,False
Centrarchus macropterus,05110005,Native,False
Centrarchus macropterus,05110006,Native,True
Centrarchus macropterus,05140205,Native,False
Centrarchus macropterus,06040006,Native,True
Centrarchus macropterus,05140206,Native,True
Centrarchus macropterus,05140104,Native,False
Centrarchus macropterus,05140201,Native,True
