Species,HUC8,Origin,PointData
Cyprinella whipplei,05110006,Native,True
Cyprinella whipplei,05130102,Native,False
Cyprinella whipplei,05130103,Native,True
Cyprinella whipplei,05140102,Native,True
Cyprinella whipplei,05140103,Native,True
Cyprinella whipplei,05140205,Native,True
Cyprinella whipplei,06040006,Native,True
Cyprinella whipplei,05140206,Native,True
Cyprinella whipplei,05140104,Native,True
Cyprinella whipplei,05140201,Native,True
Cyprinella whipplei,05140202,Native,True
Cyprinella whipplei,05090103,Native,True
Cyprinella whipplei,05090201,Native,True
Cyprinella whipplei,08010201,Native,True
Cyprinella whipplei,08040202,Native,False
Cyprinella whipplei,07110008,Native,True
Cyprinella whipplei,07140102,Native,True
Cyprinella whipplei,07140103,Native,True
Cyprinella whipplei,07140104,Native,True
Cyprinella whipplei,07140107,Native,True
Cyprinella whipplei,08020201,Native,False
Cyprinella whipplei,08020202,Native,True
Cyprinella whipplei,11010008,Native,False
Cyprinella whipplei,05060001,Native,True
