Species,HUC8,Origin,PointData
Couesius plumbeus,10110202,Native,False
Couesius plumbeus,10100004,Native,False
Couesius plumbeus,10110204,Native,False
Couesius plumbeus,10080016,Native,False
Couesius plumbeus,10090207,Native,False
Couesius plumbeus,09030011,Native,False
Couesius plumbeus,09030010,Native,False
Couesius plumbeus,09030003,Native,False
Couesius plumbeus,09030009,Native,False
Couesius plumbeus,04030111,Native,False
Couesius plumbeus,04030112,Native,True
Couesius plumbeus,04060102,Native,True
Couesius plumbeus,04060107,Native,False
Couesius plumbeus,04030106,Native,True
Couesius plumbeus,09030001,Native,False
Couesius plumbeus,04070001,Native,True
Couesius plumbeus,04080101,Native,True
Couesius plumbeus,04020203,Native,False
Couesius plumbeus,04020101,Native,False
Couesius plumbeus,04020105,Native,True
Couesius plumbeus,04020201,Native,True
Couesius plumbeus,04020104,Native,True
Couesius plumbeus,04020103,Native,True
Couesius plumbeus,04010201,Native,False
Couesius plumbeus,04010301,Native,False
Couesius plumbeus,04010302,Native,False
Couesius plumbeus,10080005,Native,True
Couesius plumbeus,04060105,Native,False
Couesius plumbeus,04060200,Native,True
Couesius plumbeus,04070003,Native,True
Couesius plumbeus,04080104,Native,False
Couesius plumbeus,04080300,Native,True
Couesius plumbeus,04090001,Native,False
Couesius plumbeus,04010101,Native,True
Couesius plumbeus,04010102,Native,True
Couesius plumbeus,04020300,Native,True
Couesius plumbeus,19080311,Native,True
Couesius plumbeus,19080401,Native,False
Couesius plumbeus,19090108,Native,False
Couesius plumbeus,19090105,Native,False
Couesius plumbeus,19080204,Native,False
Couesius plumbeus,19070403,Native,False
Couesius plumbeus,19090104,Native,False
Couesius plumbeus,19080106,Native,False
Couesius plumbeus,19080201,Native,False
Couesius plumbeus,19080202,Native,False
Couesius plumbeus,19080301,Native,False
Couesius plumbeus,19070503,Native,False
Couesius plumbeus,19090202,Native,False
Couesius plumbeus,19090203,Native,False
Couesius plumbeus,19080404,Native,False
Couesius plumbeus,19080402,Native,False
Couesius plumbeus,19080306,Native,True
Couesius plumbeus,19080309,Native,True
Couesius plumbeus,19080108,Native,True
Couesius plumbeus,19080308,Native,False
Couesius plumbeus,19080303,Native,False
Couesius plumbeus,19080310,Native,False
Couesius plumbeus,19080307,Native,True
Couesius plumbeus,19080103,Native,False
Couesius plumbeus,19080104,Native,False
Couesius plumbeus,19090205,Native,False
Couesius plumbeus,19090201,Native,False
Couesius plumbeus,19070504,Native,True
Couesius plumbeus,19090103,Native,False
Couesius plumbeus,19080203,Native,False
Couesius plumbeus,19080105,Native,False
Couesius plumbeus,19070502,Native,False
Couesius plumbeus,19090204,Native,True
Couesius plumbeus,19090107,Native,False
Couesius plumbeus,19090109,Native,False
Couesius plumbeus,19080107,Native,False
Couesius plumbeus,19090102,Native,False
Couesius plumbeus,19090101,Native,False
Couesius plumbeus,19080302,Native,False
Couesius plumbeus,19080305,Native,True
Couesius plumbeus,19080403,Native,False
