SPECIES,HUC8,ORIGIN,POINTDATA
Cottus cognatus,17060209,Native,FALSE
Cottus cognatus,17060210,Native,TRUE
Cottus cognatus,17060304,Native,FALSE
Cottus cognatus,17060305,Native,TRUE
Cottus cognatus,17060306,Native,FALSE
Cottus cognatus,17060308,Native,FALSE
Cottus cognatus,17010104,Native,FALSE
Cottus cognatus,17010105,Native,FALSE
Cottus cognatus,17050115,Native,FALSE
Cottus cognatus,17060101,Native,FALSE
Cottus cognatus,17010214,Native,FALSE
Cottus cognatus,17010215,Native,TRUE
Cottus cognatus,17010306,Native,FALSE
Cottus cognatus,17010102,Native,FALSE
Cottus cognatus,17010201,Native,FALSE
Cottus cognatus,17010202,Native,TRUE
Cottus cognatus,17010203,Native,TRUE
Cottus cognatus,17010204,Native,TRUE
Cottus cognatus,17010205,Native,TRUE
Cottus cognatus,17010208,Native,TRUE
Cottus cognatus,17010210,Native,FALSE
Cottus cognatus,17010211,Native,FALSE
Cottus cognatus,17010212,Native,FALSE
Cottus cognatus,17010103,Native,FALSE
Cottus cognatus,17010206,Native,FALSE
Cottus cognatus,17010213,Native,TRUE
Cottus cognatus,17010101,Native,FALSE
Cottus cognatus,07080101,Native,FALSE
Cottus cognatus,04040002,Native,FALSE
Cottus cognatus,07090003,Native,TRUE
Cottus cognatus,07090004,Native,FALSE
Cottus cognatus,07120006,Native,TRUE
Cottus cognatus,04040001,Native,TRUE
Cottus cognatus,17050201,Native,FALSE
Cottus cognatus,17060103,Native,FALSE
Cottus cognatus,17070101,Native,FALSE
Cottus cognatus,17070102,Native,TRUE
Cottus cognatus,17010307,Native,TRUE
Cottus cognatus,17010308,Native,FALSE
Cottus cognatus,17020003,Native,TRUE
Cottus cognatus,17020004,Native,FALSE
Cottus cognatus,17020005,Native,FALSE
Cottus cognatus,17020008,Native,FALSE
Cottus cognatus,17020009,Native,FALSE
Cottus cognatus,17020010,Native,FALSE
Cottus cognatus,17020011,Native,TRUE
Cottus cognatus,17020012,Native,FALSE
Cottus cognatus,17020013,Native,FALSE
Cottus cognatus,17020014,Native,FALSE
Cottus cognatus,17020015,Native,FALSE
Cottus cognatus,17020016,Native,FALSE
Cottus cognatus,17030001,Native,TRUE
Cottus cognatus,17030002,Native,TRUE
Cottus cognatus,17030003,Native,TRUE
Cottus cognatus,17020001,Native,TRUE
Cottus cognatus,17020002,Native,FALSE
Cottus cognatus,17020006,Native,FALSE
Cottus cognatus,17020007,Native,TRUE
Cottus cognatus,17010216,Native,TRUE
Cottus cognatus,17010305,Native,FALSE
Cottus cognatus,17060109,Native,FALSE
Cottus cognatus,01070004,Native,TRUE
Cottus cognatus,01070005,Native,FALSE
Cottus cognatus,01080202,Native,TRUE
Cottus cognatus,01080204,Native,TRUE
Cottus cognatus,01090002,Native,TRUE
Cottus cognatus,01070006,Native,TRUE
Cottus cognatus,01080201,Native,TRUE
Cottus cognatus,02020003,Native,TRUE
Cottus cognatus,01090003,Native,TRUE
Cottus cognatus,01080203,Native,TRUE
Cottus cognatus,02070002,Native,FALSE
Cottus cognatus,01010002,Native,TRUE
Cottus cognatus,01010003,Native,TRUE
Cottus cognatus,01010004,Native,TRUE
Cottus cognatus,01010005,Native,TRUE
Cottus cognatus,01020001,Native,TRUE
Cottus cognatus,01020002,Native,TRUE
Cottus cognatus,01020003,Native,TRUE
Cottus cognatus,01020004,Native,TRUE
Cottus cognatus,01020005,Native,FALSE
Cottus cognatus,01030002,Native,TRUE
Cottus cognatus,01030003,Native,TRUE
Cottus cognatus,01050002,Native,FALSE
Cottus cognatus,01050003,Native,FALSE
Cottus cognatus,01060001,Native,TRUE
Cottus cognatus,01010006,Native,TRUE
Cottus cognatus,01010007,Native,TRUE
Cottus cognatus,01010008,Native,TRUE
Cottus cognatus,01010010,Native,TRUE
Cottus cognatus,01050001,Native,TRUE
Cottus cognatus,01050004,Native,FALSE
Cottus cognatus,04150600,Native,FALSE
Cottus cognatus,01040002,Native,TRUE
Cottus cognatus,04030109,Native,TRUE
Cottus cognatus,04050002,Native,FALSE
Cottus cognatus,04060101,Native,TRUE
Cottus cognatus,04060104,Native,TRUE
Cottus cognatus,04030108,Native,TRUE
Cottus cognatus,07010106,Native,FALSE
Cottus cognatus,07010107,Native,FALSE
Cottus cognatus,07010207,Native,FALSE
Cottus cognatus,07030004,Native,FALSE
Cottus cognatus,07040004,Native,FALSE
Cottus cognatus,07040008,Native,TRUE
Cottus cognatus,07040001,Native,TRUE
Cottus cognatus,07040003,Native,TRUE
Cottus cognatus,07040006,Native,FALSE
Cottus cognatus,04120104,Native,FALSE
Cottus cognatus,07010101,Native,FALSE
Cottus cognatus,09030008,Native,FALSE
Cottus cognatus,09030010,Native,FALSE
Cottus cognatus,09030003,Native,TRUE
Cottus cognatus,04030107,Native,FALSE
Cottus cognatus,04030110,Native,TRUE
Cottus cognatus,04030111,Native,TRUE
Cottus cognatus,04030112,Native,FALSE
Cottus cognatus,04060102,Native,FALSE
Cottus cognatus,04060103,Native,TRUE
Cottus cognatus,04060106,Native,TRUE
Cottus cognatus,04060107,Native,FALSE
Cottus cognatus,04080201,Native,TRUE
Cottus cognatus,04030106,Native,TRUE
Cottus cognatus,07010103,Native,FALSE
Cottus cognatus,07030003,Native,TRUE
Cottus cognatus,09030001,Native,TRUE
Cottus cognatus,09030002,Native,FALSE
Cottus cognatus,09030005,Native,TRUE
Cottus cognatus,07030002,Native,FALSE
Cottus cognatus,07050001,Native,FALSE
Cottus cognatus,07050002,Native,FALSE
Cottus cognatus,07070001,Native,FALSE
Cottus cognatus,07030001,Native,FALSE
Cottus cognatus,04070001,Native,TRUE
Cottus cognatus,04070002,Native,FALSE
Cottus cognatus,04070005,Native,FALSE
Cottus cognatus,04070006,Native,TRUE
Cottus cognatus,04070007,Native,TRUE
Cottus cognatus,04080101,Native,TRUE
Cottus cognatus,04080102,Native,TRUE
Cottus cognatus,04080103,Native,FALSE
Cottus cognatus,04080206,Native,FALSE
Cottus cognatus,04020203,Native,TRUE
Cottus cognatus,04020202,Native,FALSE
Cottus cognatus,04020101,Native,FALSE
Cottus cognatus,04020102,Native,TRUE
Cottus cognatus,04020105,Native,TRUE
Cottus cognatus,04020201,Native,TRUE
Cottus cognatus,04020104,Native,TRUE
Cottus cognatus,04020103,Native,TRUE
Cottus cognatus,04010201,Native,TRUE
Cottus cognatus,04010301,Native,TRUE
Cottus cognatus,04010302,Native,FALSE
Cottus cognatus,04060105,Native,TRUE
Cottus cognatus,04060200,Native,TRUE
Cottus cognatus,04070003,Native,FALSE
Cottus cognatus,04070004,Native,TRUE
Cottus cognatus,04090002,Native,FALSE
Cottus cognatus,04010202,Native,FALSE
Cottus cognatus,04080104,Native,FALSE
Cottus cognatus,04080300,Native,TRUE
Cottus cognatus,04010101,Native,TRUE
Cottus cognatus,04010102,Native,TRUE
Cottus cognatus,04020300,Native,TRUE
Cottus cognatus,17060110,Native,FALSE
Cottus cognatus,17060107,Native,FALSE
Cottus cognatus,17060108,Native,FALSE
Cottus cognatus,19030101,Native,FALSE
Cottus cognatus,19010204,Native,TRUE
Cottus cognatus,19010403,Native,FALSE
Cottus cognatus,19020800,Native,FALSE
Cottus cognatus,19090304,Native,TRUE
Cottus cognatus,19020102,Native,TRUE
Cottus cognatus,19080311,Native,TRUE
Cottus cognatus,19080401,Native,TRUE
Cottus cognatus,19050201,Native,FALSE
Cottus cognatus,19090108,Native,FALSE
Cottus cognatus,19090105,Native,FALSE
Cottus cognatus,19080204,Native,FALSE
Cottus cognatus,19050401,Native,TRUE
Cottus cognatus,19060102,Native,FALSE
Cottus cognatus,19060502,Native,FALSE
Cottus cognatus,19030203,Native,TRUE
Cottus cognatus,19030205,Native,TRUE
Cottus cognatus,19020203,Native,FALSE
Cottus cognatus,19020502,Native,FALSE
Cottus cognatus,19070403,Native,FALSE
Cottus cognatus,19090104,Native,FALSE
Cottus cognatus,19080106,Native,FALSE
Cottus cognatus,19050304,Native,FALSE
Cottus cognatus,19080201,Native,FALSE
Cottus cognatus,19050404,Native,FALSE
Cottus cognatus,19080202,Native,FALSE
Cottus cognatus,19060303,Native,TRUE
Cottus cognatus,19060101,Native,FALSE
Cottus cognatus,19060501,Native,FALSE
Cottus cognatus,19060206,Native,FALSE
Cottus cognatus,19030201,Native,FALSE
Cottus cognatus,19030304,Native,TRUE
